,abstenciones,acta_id,ausentes,base_mayoria,fecha,hora,nroperiodo,numero,persona_id,presidente_id,presidente_nombre,resultado,reunion,sesion,sesion_id,tipo_mayoria,tipo_periodo,tipo_sesion,titulo,votos_afirmativos,votos_negativos
329,1,2749,64,Votos Emitidos,2016-09-28,19:28,134,5,,,MONZÓ Emilio,AFIRMATIVO,15,14,HCDN134R15,Más de la mitad,Ordinario,Tablas,Expediente 68-S-16 - Orden del Día 533 - Votación en General y Particular.,186,5
330,0,2750,79,Votos Emitidos,2016-09-28,21:40,134,6,,,MONZÓ Emilio,AFIRMATIVO,15,14,HCDN134R15,Más de la mitad,Ordinario,Tablas,Expediente 0073-S-2016 Orden del Día 563 - Votación en General y Particular.,177,0
331,4,2751,89,Votos Emitidos,2016-09-28,21:49,134,7,,,MONZÓ Emilio,AFIRMATIVO,15,14,HCDN134R15,Más de la mitad,Ordinario,Tablas,Expediente 0089-S-2016 - Votación en General y Particular.,157,6
332,0,2745,50,Votos Emitidos,2016-09-28,14:17,134,1,,,MONZÓ Emilio,AFIRMATIVO,15,14,HCDN134R15,Más de la mitad,Ordinario,Tablas,Votación en General y Particular de Proyectos de Ley.,206,0
333,4,2746,51,Votos Emitidos,2016-09-28,14:21,134,2,,,MONZÓ Emilio,AFIRMATIVO,15,14,HCDN134R15,Más de la mitad,Ordinario,Tablas,Expediente 86-S-16 - Votación en General y Particular,201,0
334,4,2747,51,Votos Emitidos,2016-09-28,17:53,134,3,,,MONZÓ Emilio,AFIRMATIVO,15,14,HCDN134R15,Más de la mitad,Ordinario,Tablas,Expediente 67-S-16 - Orden del Día 532 - Votación en General.,142,59
335,6,2748,44,Votos Emitidos,2016-09-28,19:06,134,4,,,MONZÓ Emilio,AFIRMATIVO,15,14,HCDN134R15,Más de la mitad,Ordinario,Tablas,Expediente 67-S-16 - Orden del Día 532 - Artículo 1,125,81
336,0,3047,35,Miembros del Cuerpo,2016-10-20,02:23,134,14,,,MONZÓ Emilio,AFIRMATIVO,17,16,HCDN134R17,Más de la mitad,Ordinario,Especial,Expediente 18-PE-16 - Orden del Día 691 - Artículo 15.,147,74
337,1,3063,42,Miembros del Cuerpo,2016-10-20,03:36,134,30,,,MONZÓ Emilio,AFIRMATIVO,17,16,HCDN134R17,Más de la mitad,Ordinario,Especial,Expediente 18-PE-16 - Orden del Día 691 - Artículos 64 a 66.,146,67
338,3,3079,58,Miembros del Cuerpo,2016-10-20,04:20,134,46,,,MONZÓ Emilio,AFIRMATIVO,17,16,HCDN134R17,Más de la mitad,Ordinario,Especial,Expediente 18-PE-16 - Orden del Día 691 - Artículo 99.,157,38
339,4,3048,35,Miembros del Cuerpo,2016-10-20,02:30,134,15,,,MONZÓ Emilio,AFIRMATIVO,17,16,HCDN134R17,Más de la mitad,Ordinario,Especial,Expediente 18-PE-16 - Orden del Día 691 - Artículo 16.,214,3
340,0,3064,39,Miembros del Cuerpo,2016-10-20,03:38,134,31,,,MONZÓ Emilio,AFIRMATIVO,17,16,HCDN134R17,Más de la mitad,Ordinario,Especial,Expediente 18-PE-16 - Orden del Día 691 - Artículo 67.,148,69
341,0,3080,62,Miembros del Cuerpo,2016-10-20,04:22,134,47,,,MONZÓ Emilio,AFIRMATIVO,17,16,HCDN134R17,Más de la mitad,Ordinario,Especial,Expediente 18-PE-16 - Orden del Día 691 - Artículo 100.,135,59
342,3,3049,38,Miembros del Cuerpo,2016-10-20,02:34,134,16,,,MONZÓ Emilio,AFIRMATIVO,17,16,HCDN134R17,Más de la mitad,Ordinario,Especial,Expediente 18-PE-16 - Orden del Día 691 - Artículo 17.,214,1
343,3,3065,42,Miembros del Cuerpo,2016-10-20,03:42,134,32,,,MONZÓ Emilio,AFIRMATIVO,17,16,HCDN134R17,Más de la mitad,Ordinario,Especial,Expediente 18-PE-16 - Orden del Día 691 - Artículo 68.,210,1
344,0,3081,61,Miembros del Cuerpo,2016-10-20,04:23,134,48,,,MONZÓ Emilio,AFIRMATIVO,17,16,HCDN134R17,Más de la mitad,Ordinario,Especial,Expediente 18-PE-16 - Orden del Día 691 - Artículo 101.,142,53
345,1,3034,40,Votos Emitidos,2016-10-19,12:32,134,1,,,MONZÓ Emilio,NEGATIVO,17,16,HCDN134R17,Más de la mitad,Ordinario,Especial,"Moción de Orden solicitada por el Diputado RECALDE, Héctor Pedro.",105,110
346,0,3050,35,Miembros del Cuerpo,2016-10-20,03:12,134,17,,,MONZÓ Emilio,AFIRMATIVO,17,16,HCDN134R17,Más de la mitad,Ordinario,Especial,Expediente 18-PE-16 - Orden del Día 691 - Artículo 18.,132,89
347,0,3066,42,Miembros del Cuerpo,2016-10-20,03:43,134,33,,,MONZÓ Emilio,AFIRMATIVO,17,16,HCDN134R17,Más de la mitad,Ordinario,Especial,Expediente 18-PE-16 - Orden del Día 691 - Artículo 69.,207,7
348,8,3082,63,Miembros del Cuerpo,2016-10-20,04:26,134,49,,,MONZÓ Emilio,AFIRMATIVO,17,16,HCDN134R17,Más de la mitad,Ordinario,Especial,Expediente 18-PE-16 - Orden del Día 691 - Artículo 102.,133,52
349,0,3035,118,Votos Emitidos,2016-10-19,13:49,134,2,,,MONZÓ Emilio,AFIRMATIVO,17,16,HCDN134R17,Más de la mitad,Ordinario,Especial,Expedientes 1331-D-16 y 1345-D-16 - Orden del Día 745. Votación.,138,0
350,0,3051,40,Miembros del Cuerpo,2016-10-20,03:16,134,18,,,MONZÓ Emilio,AFIRMATIVO,17,16,HCDN134R17,Más de la mitad,Ordinario,Especial,Expediente 18-PE-16 - Orden del Día 691 - Artículo 19.,137,79
351,0,3067,43,Miembros del Cuerpo,2016-10-20,03:45,134,34,,,MONZÓ Emilio,AFIRMATIVO,17,16,HCDN134R17,Más de la mitad,Ordinario,Especial,Expediente 18-PE-16 - Orden del Día 691 - Artículos 70 a 74.,147,66
352,1,3083,65,Miembros del Cuerpo,2016-10-20,04:29,134,50,,,MONZÓ Emilio,AFIRMATIVO,17,16,HCDN134R17,Más de la mitad,Ordinario,Especial,Expediente 18-PE-16 - Orden del Día 691 - Artículo 103.,141,49
353,0,3036,62,Votos Emitidos,2016-10-19,14:17,134,3,,,MONZÓ Emilio,AFIRMATIVO,17,16,HCDN134R17,Más de la mitad,Ordinario,Especial,Expediente 1352-D-13 (y otros) - Orden del Día 746. Votación.,194,0
354,1,3052,39,Miembros del Cuerpo,2016-10-20,03:18,134,19,,,MONZÓ Emilio,AFIRMATIVO,17,16,HCDN134R17,Más de la mitad,Ordinario,Especial,Expediente 18-PE-16 - Orden del Día 691 - Artículos 20 a 34.,149,67
355,3,3068,45,Miembros del Cuerpo,2016-10-20,03:54,134,35,,,MONZÓ Emilio,AFIRMATIVO,17,16,HCDN134R17,Más de la mitad,Ordinario,Especial,Expediente 18-PE-16 - Orden del Día 691 - Artículo 75.,157,51
356,0,3084,65,Miembros del Cuerpo,2016-10-20,04:30,134,51,,,MONZÓ Emilio,AFIRMATIVO,17,16,HCDN134R17,Más de la mitad,Ordinario,Especial,Expediente 18-PE-16 - Orden del Día 691 - Artículo 104.,134,57
357,0,3037,50,Votos Emitidos,2016-10-19,15:16,134,4,,,MONZÓ Emilio,AFIRMATIVO,17,16,HCDN134R17,Más de la mitad,Ordinario,Especial,Expediente 99-S-15 - Orden del Día 747. Votación en General.,206,0
358,0,3053,41,Miembros del Cuerpo,2016-10-20,03:20,134,20,,,MONZÓ Emilio,AFIRMATIVO,17,16,HCDN134R17,Más de la mitad,Ordinario,Especial,Expediente 18-PE-16 - Orden del Día 691 - Artículo 35.,136,79
359,1,3069,51,Miembros del Cuerpo,2016-10-20,03:56,134,36,,,MONZÓ Emilio,AFIRMATIVO,17,16,HCDN134R17,Más de la mitad,Ordinario,Especial,Expediente 18-PE-16 - Orden del Día 691 - Artículo 76.,142,62
360,1,3085,71,Miembros del Cuerpo,2016-10-20,04:32,134,52,,,MONZÓ Emilio,AFIRMATIVO,17,16,HCDN134R17,Más de la mitad,Ordinario,Especial,Expediente 18-PE-16 - Orden del Día 691 - Artículos 105 a 107.,140,44
361,3,3038,26,Miembros del Cuerpo,2016-10-20,02:02,134,5,,,MONZÓ Emilio,AFIRMATIVO,17,16,HCDN134R17,Más de la mitad,Ordinario,Especial,Expediente 18-PE-16 - Orden del Día 691 - Votación en General.,152,75
362,0,3054,40,Miembros del Cuerpo,2016-10-20,03:24,134,21,,,MONZÓ Emilio,AFIRMATIVO,17,16,HCDN134R17,Más de la mitad,Ordinario,Especial,Expediente 18-PE-16 - Orden del Día 691 - Artículo 36.,146,70
363,3,3070,54,Miembros del Cuerpo,2016-10-20,03:57,134,37,,,MONZÓ Emilio,AFIRMATIVO,17,16,HCDN134R17,Más de la mitad,Ordinario,Especial,Expediente 18-PE-16 - Orden del Día 691 - Artículo 77.,198,1
364,2,3039,30,Miembros del Cuerpo,2016-10-20,02:08,134,6,,,MONZÓ Emilio,AFIRMATIVO,17,16,HCDN134R17,Más de la mitad,Ordinario,Especial,Expediente 18-PE-16 - Orden del Día 691 - Artículo 1.,143,81
365,0,3055,41,Miembros del Cuerpo,2016-10-20,03:25,134,22,,,MONZÓ Emilio,AFIRMATIVO,17,16,HCDN134R17,Más de la mitad,Ordinario,Especial,Expediente 18-PE-16 - Orden del Día 691 - Artículo 37.,137,78
366,0,3071,53,Miembros del Cuerpo,2016-10-20,03:58,134,38,,,MONZÓ Emilio,AFIRMATIVO,17,16,HCDN134R17,Más de la mitad,Ordinario,Especial,Expediente 18-PE-16 - Orden del Día 691 - Artículo 78.,144,59
367,0,3040,29,Miembros del Cuerpo,2016-10-20,02:09,134,7,,,MONZÓ Emilio,AFIRMATIVO,17,16,HCDN134R17,Más de la mitad,Ordinario,Especial,Expediente 18-PE-16 - Orden del Día 691 - Artículo 2.,155,72
368,1,3056,40,Miembros del Cuerpo,2016-10-20,03:26,134,23,,,MONZÓ Emilio,AFIRMATIVO,17,16,HCDN134R17,Más de la mitad,Ordinario,Especial,Expediente 18-PE-16 - Orden del Día 691 - Artículo 38.,147,68
369,3,3072,51,Miembros del Cuerpo,2016-10-20,03:59,134,39,,,MONZÓ Emilio,AFIRMATIVO,17,16,HCDN134R17,Más de la mitad,Ordinario,Especial,Expediente 18-PE-16 - Orden del Día 691 - Artículo 79.,201,1
370,0,3041,30,Miembros del Cuerpo,2016-10-20,02:11,134,8,,,MONZÓ Emilio,AFIRMATIVO,17,16,HCDN134R17,Más de la mitad,Ordinario,Especial,Expediente 18-PE-16 - Orden del Día 691 - Artículo 3.,153,73
371,0,3057,39,Miembros del Cuerpo,2016-10-20,03:28,134,24,,,MONZÓ Emilio,AFIRMATIVO,17,16,HCDN134R17,Más de la mitad,Ordinario,Especial,Expediente 18-PE-16 - Orden del Día 691 - Artículos 39 a 42.,139,78
372,0,3073,52,Miembros del Cuerpo,2016-10-20,04:00,134,40,,,MONZÓ Emilio,AFIRMATIVO,17,16,HCDN134R17,Más de la mitad,Ordinario,Especial,Expediente 18-PE-16 - Orden del Día 691 - Artículo 80.,144,60
373,0,3042,30,Miembros del Cuerpo,2016-10-20,02:16,134,9,,,MONZÓ Emilio,AFIRMATIVO,17,16,HCDN134R17,Más de la mitad,Ordinario,Especial,Expediente 18-PE-16 - Orden del Día 691 - Artículo 4.,152,74
374,0,3058,39,Miembros del Cuerpo,2016-10-20,03:29,134,25,,,MONZÓ Emilio,AFIRMATIVO,17,16,HCDN134R17,Más de la mitad,Ordinario,Especial,Expediente 18-PE-16 - Orden del Día 691 - Artículos 43 a 45.,148,69
375,0,3074,61,Miembros del Cuerpo,2016-10-20,04:05,134,41,,,MONZÓ Emilio,AFIRMATIVO,17,16,HCDN134R17,Más de la mitad,Ordinario,Especial,Expediente 18-PE-16 - Orden del Día 691 - Artículo 81.,131,64
376,0,3043,30,Miembros del Cuerpo,2016-10-20,02:17,134,10,,,MONZÓ Emilio,AFIRMATIVO,17,16,HCDN134R17,Más de la mitad,Ordinario,Especial,Expediente 18-PE-16 - Orden del Día 691 - Artículos 5 a 7.,154,72
377,0,3059,39,Miembros del Cuerpo,2016-10-20,03:30,134,26,,,MONZÓ Emilio,AFIRMATIVO,17,16,HCDN134R17,Más de la mitad,Ordinario,Especial,Expediente 18-PE-16 - Orden del Día 691 - Artículos 46 y 47.,138,79
378,0,3075,62,Miembros del Cuerpo,2016-10-20,04:05,134,42,,,MONZÓ Emilio,AFIRMATIVO,17,16,HCDN134R17,Más de la mitad,Ordinario,Especial,Expediente 18-PE-16 - Orden del Día 691 - Artículo 82.,142,52
379,0,3044,31,Miembros del Cuerpo,2016-10-20,02:19,134,11,,,MONZÓ Emilio,AFIRMATIVO,17,16,HCDN134R17,Más de la mitad,Ordinario,Especial,Expediente 18-PE-16 - Orden del Día 691 - Artículo 8.,144,81
380,0,3060,39,Miembros del Cuerpo,2016-10-20,03:31,134,27,,,MONZÓ Emilio,AFIRMATIVO,17,16,HCDN134R17,Más de la mitad,Ordinario,Especial,Expediente 18-PE-16 - Orden del Día 691 - Artículos 48 a 61.,148,69
381,3,3076,53,Miembros del Cuerpo,2016-10-20,04:10,134,43,,,MONZÓ Emilio,AFIRMATIVO,17,16,HCDN134R17,Más de la mitad,Ordinario,Especial,Expediente 18-PE-16 - Orden del Día 691 - Artículo 83.,194,6
382,0,3045,30,Miembros del Cuerpo,2016-10-20,02:20,134,12,,,MONZÓ Emilio,AFIRMATIVO,17,16,HCDN134R17,Más de la mitad,Ordinario,Especial,Expediente 18-PE-16 - Orden del Día 691 - Artículos 9 a 13.,153,73
383,1,3061,42,Miembros del Cuerpo,2016-10-20,03:33,134,28,,,MONZÓ Emilio,AFIRMATIVO,17,16,HCDN134R17,Más de la mitad,Ordinario,Especial,Expediente 18-PE-16 - Orden del Día 691 - Artículo 62.,146,67
384,0,3077,55,Miembros del Cuerpo,2016-10-20,04:15,134,44,,,MONZÓ Emilio,AFIRMATIVO,17,16,HCDN134R17,Más de la mitad,Ordinario,Especial,Expediente 18-PE-16 - Orden del Día 691 - Artículos 84 a 97.,147,54
385,0,3046,33,Miembros del Cuerpo,2016-10-20,02:22,134,13,,,MONZÓ Emilio,AFIRMATIVO,17,16,HCDN134R17,Más de la mitad,Ordinario,Especial,Expediente 18-PE-16 - Orden del Día 691 - Artículo 14.,150,73
386,0,3062,41,Miembros del Cuerpo,2016-10-20,03:34,134,29,,,MONZÓ Emilio,AFIRMATIVO,17,16,HCDN134R17,Más de la mitad,Ordinario,Especial,Expediente 18-PE-16 - Orden del Día 691 - Artículo 63.,137,78
387,2,3078,57,Miembros del Cuerpo,2016-10-20,04:19,134,45,,,MONZÓ Emilio,AFIRMATIVO,17,16,HCDN134R17,Más de la mitad,Ordinario,Especial,Expediente 18-PE-16 - Orden del Día 691 - Artículo 98.,138,59
388,0,3086,62,Votos Emitidos,2016-10-26,13:07,134,1,,,MONZÓ Emilio,AFIRMATIVO,18,17,HCDN134R18,Más de la mitad,Ordinario,Especial,Expediente 2386-D-16 - Orden del Día 683 - Votación en General y Particular.,194,0
389,0,3087,81,Votos Emitidos,2016-10-26,13:25,134,2,,,MONZÓ Emilio,AFIRMATIVO,18,17,HCDN134R18,Más de la mitad,Ordinario,Especial,Expediente 3242-D-16 - Votación en General y Particular.,175,0
390,3,3088,79,Votos Emitidos,2016-10-26,13:45,134,3,,,MONZÓ Emilio,AFIRMATIVO,18,17,HCDN134R18,Más de la mitad,Ordinario,Especial,Expediente 5381-D-15 - Votación en General y Particular.,174,0
391,0,3089,77,Votos Emitidos,2016-10-26,13:54,134,4,,,MONZÓ Emilio,AFIRMATIVO,18,17,HCDN134R18,Más de la mitad,Ordinario,Especial,Expediente 2669-D-16 - Orden del Día 688 - Votación en General y Particular.,179,0
392,17,3090,96,Votos Emitidos,2016-10-26,14:46,134,5,,,MONZÓ Emilio,AFIRMATIVO,18,17,HCDN134R18,Más de la mitad,Ordinario,Especial,Expediente 3424-D-16 - Orden del Día 748 - Votación en General.,114,29
393,0,3091,107,Votos Emitidos,2016-10-26,14:56,134,6,,,MONZÓ Emilio,AFIRMATIVO,18,17,HCDN134R18,Más de la mitad,Ordinario,Especial,Expediente 74-S-16 - Orden del Día 570 - Votación en General y Particular.,128,21
394,1,3092,90,Votos Emitidos,2016-10-26,14:59,134,7,,,MONZÓ Emilio,AFIRMATIVO,18,17,HCDN134R18,Más de la mitad,Ordinario,Especial,Expediente 75-S-16 - Orden del Día 571 - Votación en General y Particular.,133,32
395,9,3093,35,Votos Emitidos,2016-10-26,17:32,134,8,,,MONZÓ Emilio,AFIRMATIVO,18,17,HCDN134R18,Más de la mitad,Ordinario,Especial,Moción de vuelta a Comisión.,107,105
396,6,3095,21,Votos Emitidos,2016-11-02,16:00,134,2,,,MONZÓ Emilio,AFIRMATIVO,19,18,HCDN134R19,Más de la mitad,Ordinario,Especial,Expediente 0088-S-2016 Orden del Día 815 - Votación en General,151,78
397,3,3096,26,Votos Emitidos,2016-11-02,16:07,134,3,,,MONZÓ Emilio,AFIRMATIVO,19,18,HCDN134R19,Más de la mitad,Ordinario,Especial,Expediente 0088-S-2016 Orden del Día 815 - Artículo 25.,137,90
398,63,3097,33,Votos Emitidos,2016-11-02,16:24,134,4,,,MONZÓ Emilio,AFIRMATIVO,19,18,HCDN134R19,Más de la mitad,Ordinario,Especial,Expediente 0441-D-2016 - Votación en General y Particular.,150,10
399,0,3098,20,Votos Emitidos,2016-11-03,03:32,134,5,,,MONZÓ Emilio,AFIRMATIVO,19,18,HCDN134R19,Más de la mitad,Ordinario,Especial,Expediente 0032-PE-2016 Orden del Día 814 - Votación en General y Particular.,230,6
400,4,3099,17,Votos Emitidos,2016-11-03,03:37,134,6,,,MONZÓ Emilio,AFIRMATIVO,19,18,HCDN134R19,Más de la mitad,Ordinario,Especial,Expediente 0016-JGM-2016 Orden del Día 813 - Votación en General.,177,58
401,22,3100,29,Votos Emitidos,2016-11-03,04:16,134,7,,,MONZÓ Emilio,AFIRMATIVO,19,18,HCDN134R19,Más de la mitad,Ordinario,Especial,Expediente 0016-JGM-2016 Orden del Día 813 - Artículo 12.,138,67
402,10,3101,35,Votos Emitidos,2016-11-03,04:26,134,8,,,MONZÓ Emilio,AFIRMATIVO,19,18,HCDN134R19,Más de la mitad,Ordinario,Especial,Expediente 0016-JGM-2016 Orden del Día 813 - Artículo 15.,127,84
403,2,3102,44,Votos Emitidos,2016-11-03,04:40,134,9,,,MONZÓ Emilio,AFIRMATIVO,19,18,HCDN134R19,Más de la mitad,Ordinario,Especial,Expediente 0016-JGM-2016 Orden del Día 813 - Artículo 18.,127,83
404,1,3103,48,Votos Emitidos,2016-11-03,04:49,134,10,,,MONZÓ Emilio,AFIRMATIVO,19,18,HCDN134R19,Más de la mitad,Ordinario,Especial,Expediente 0016-JGM-2016 Orden del Día 813 - Artículo 34.,136,71
405,0,3104,50,Votos Emitidos,2016-11-03,04:58,134,11,,,MONZÓ Emilio,AFIRMATIVO,19,18,HCDN134R19,Más de la mitad,Ordinario,Especial,Expediente 0016-JGM-2016 Orden del Día 813 - Artículo 61.,108,98
406,14,3105,64,Votos Emitidos,2016-11-03,05:44,134,12,,,MONZÓ Emilio,AFIRMATIVO,19,18,HCDN134R19,Más de la mitad,Ordinario,Especial,Expediente 0016-JGM-2016 Orden del Día 813 - Artículo 82.,110,68
407,0,3094,40,Legisladores Presentes,2016-11-02,12:57,134,1,,,MONZÓ Emilio,NEGATIVO,19,18,HCDN134R19,Tres cuartos,Ordinario,Especial,"Moción de Apartamiento del Reglamento solicitada por el Diputado PITROLA, Néstor Antonio.",104,112
408,23,3111,84,Votos Emitidos,2016-11-17,00:38,134,6,,,MONZÓ Emilio,AFIRMATIVO,20,19,HCDN134R20,Más de la mitad,Ordinario,Especial,Expediente 0078-S-2015 y otros Orden del Día 809. Votación en General.,132,17
409,15,3112,90,Votos Emitidos,2016-11-17,00:42,134,7,,,MONZÓ Emilio,AFIRMATIVO,20,19,HCDN134R20,Más de la mitad,Ordinario,Especial,Expediente 0078-S-2015 y otros Orden del Día 809 - Artículo 2.,77,74
410,0,3106,43,Votos Emitidos,2016-11-16,15:55,134,1,,,MONZÓ Emilio,AFIRMATIVO,20,19,HCDN134R20,Más de la mitad,Ordinario,Especial,Expediente 1879-D-2016 Orden del Día 893. Votación en General.,213,0
411,3,3107,42,Votos Emitidos,2016-11-16,19:04,134,2,,,MONZÓ Emilio,AFIRMATIVO,20,19,HCDN134R20,Más de la mitad,Ordinario,Especial,Expediente 0013-PE-2016 Orden del Día 812. Votación en General.,206,5
412,9,3108,51,Votos Emitidos,2016-11-16,21:28,134,3,,,MONZÓ Emilio,AFIRMATIVO,20,19,HCDN134R20,Más de la mitad,Ordinario,Especial,Expediente 0025-PE-2016 Orden del Día 719. Votación en General.,189,7
413,1,3109,71,Votos Emitidos,2016-11-16,21:51,134,4,,,MONZÓ Emilio,AFIRMATIVO,20,19,HCDN134R20,Más de la mitad,Ordinario,Especial,Expediente 0025-PE-2016 Orden del Día 719 - Artículo 2.,126,58
414,0,3110,64,Votos Emitidos,2016-11-16,22:50,134,5,,,MONZÓ Emilio,AFIRMATIVO,20,19,HCDN134R20,Más de la mitad,Ordinario,Especial,Expediente 7120-D-2016 Orden del Día 894. Votación en General.,142,50
415,0,3127,81,Votos Emitidos,2016-11-23,23:10,134,15,,,MONZÓ Emilio,AFIRMATIVO,21,20,HCDN134R21,Más de la mitad,Ordinario,Especial,Expediente 0071-S-2016 Orden del Día 914 - Artículo 2.,130,45
416,4,3128,65,Votos Emitidos,2016-11-24,00:00,134,16,,,MONZÓ Emilio,AFIRMATIVO,21,20,HCDN134R21,Más de la mitad,Ordinario,Especial,Expediente 0021-PE-2016 Orden del Día 904. Votación en General y Particular.,138,49
417,0,3113,34,Votos Emitidos,2016-11-23,13:33,134,1,,,MONZÓ Emilio,AFIRMATIVO,21,20,HCDN134R21,Más de la mitad,Ordinario,Especial,Expediente 1155-D-2016 Orden del Día 920. Votación en General.,221,1
418,1,3129,65,Miembros del Cuerpo,2016-11-24,01:45,134,17,,,MONZÓ Emilio,AFIRMATIVO,21,20,HCDN134R21,Más de la mitad,Ordinario,Especial,Expediente 0126-S-2016. Votación en General.,152,38
419,6,3114,34,Votos Emitidos,2016-11-23,13:37,134,2,,,MONZÓ Emilio,AFIRMATIVO,21,20,HCDN134R21,Más de la mitad,Ordinario,Especial,Expediente 1155-D-2016 Orden del Día 920 - Artículo 2.,127,89
420,1,3130,65,Miembros del Cuerpo,2016-11-24,01:47,134,18,,,MONZÓ Emilio,AFIRMATIVO,21,20,HCDN134R21,Más de la mitad,Ordinario,Especial,Expediente 0126-S-2016 - Artículo 1.,152,38
421,1,3115,35,Votos Emitidos,2016-11-23,17:51,134,3,,,MONZÓ Emilio,AFIRMATIVO,21,20,HCDN134R21,Más de la mitad,Ordinario,Especial,Expediente 2427-D-2016 (y otros) Orden del Día 751. Votación en General.,220,0
422,1,3131,66,Miembros del Cuerpo,2016-11-24,01:48,134,19,,,MONZÓ Emilio,AFIRMATIVO,21,20,HCDN134R21,Más de la mitad,Ordinario,Especial,Expediente 0126-S-2016 - Artículo 2.,151,38
423,0,3116,33,Votos Emitidos,2016-11-23,17:56,134,4,,,MONZÓ Emilio,AFIRMATIVO,21,20,HCDN134R21,Más de la mitad,Ordinario,Especial,Expediente 2427-D-2016 (y otros) Orden del Día 751 - Artículo 1.,223,0
424,1,3132,66,Miembros del Cuerpo,2016-11-24,01:50,134,20,,,MONZÓ Emilio,AFIRMATIVO,21,20,HCDN134R21,Más de la mitad,Ordinario,Especial,Expediente 0126-S-2016 - Artículo 3.,151,38
425,1,3117,31,Votos Emitidos,2016-11-23,18:12,134,5,,,MONZÓ Emilio,AFIRMATIVO,21,20,HCDN134R21,Más de la mitad,Ordinario,Especial,Expediente 2427-D-2016 (y otros) Orden del Día 751 - Artículo 2.,224,0
426,1,3133,67,Miembros del Cuerpo,2016-11-24,01:52,134,21,,,MONZÓ Emilio,AFIRMATIVO,21,20,HCDN134R21,Más de la mitad,Ordinario,Especial,Expediente 0126-S-2016 - Artículos 4 a 9.,151,37
427,1,3118,35,Votos Emitidos,2016-11-23,18:17,134,6,,,MONZÓ Emilio,AFIRMATIVO,21,20,HCDN134R21,Más de la mitad,Ordinario,Especial,Expediente 2427-D-2016 (y otros) Orden del Día 751 - Artículo 3.,220,0
428,7,3134,81,Votos Emitidos,2016-11-24,03:33,134,22,,,MONZÓ Emilio,AFIRMATIVO,21,20,HCDN134R21,Más de la mitad,Ordinario,Especial,Expediente 8048-D-2016 Orden del Día 908. Votación en General.,134,34
429,1,3119,45,Votos Emitidos,2016-11-23,18:38,134,7,,,MONZÓ Emilio,AFIRMATIVO,21,20,HCDN134R21,Más de la mitad,Ordinario,Especial,Expediente 2427-D-2016 (y otros) Orden del Día 751 - Artículo 10.,210,0
430,0,3135,127,Votos Emitidos,2016-11-24,04:05,134,23,,,MONZÓ Emilio,AFIRMATIVO,21,20,HCDN134R21,Más de la mitad,Ordinario,Especial,Proyectos de ley sin disidencias ni observaciones.,129,0
431,13,3120,40,Votos Emitidos,2016-11-23,18:42,134,8,,,MONZÓ Emilio,AFIRMATIVO,21,20,HCDN134R21,Más de la mitad,Ordinario,Especial,Expediente 2427-D-2016 (y otros) Orden del Día 751 - Artículo 12.,128,75
432,0,3121,76,Votos Emitidos,2016-11-23,19:14,134,9,,,GIMÉNEZ Patricia Viviana,AFIRMATIVO,21,20,HCDN134R21,Más de la mitad,Ordinario,Especial,Expediente 0148-S-2015 Orden del Día 786 - Votación en General y Particular.,180,0
433,0,3122,72,Votos Emitidos,2016-11-23,19:32,134,10,,,GIMÉNEZ Patricia Viviana,AFIRMATIVO,21,20,HCDN134R21,Más de la mitad,Ordinario,Especial,Expediente 5789-D-2016 Orden del Día 887 - Votación en General y Particular.,184,0
434,1,3123,52,Votos Emitidos,2016-11-23,21:31,134,11,,,MONZÓ Emilio,AFIRMATIVO,21,20,HCDN134R21,Más de la mitad,Ordinario,Especial,Expediente 3805-D-2016 y otro Orden del Día 924 - Votación en General.,134,69
435,7,3124,68,Votos Emitidos,2016-11-23,21:53,134,12,,,MONZÓ Emilio,AFIRMATIVO,21,20,HCDN134R21,Más de la mitad,Ordinario,Especial,Expediente 7420-D-2016 Orden del Día 926 - Votación en General.,118,63
436,0,3125,83,Votos Emitidos,2016-11-23,22:13,134,13,,,MONZÓ Emilio,AFIRMATIVO,21,20,HCDN134R21,Más de la mitad,Ordinario,Especial,Expediente 2908-D-2016 Orden del Día 937 - Votación en General y Particular.,173,0
437,0,3126,82,Votos Emitidos,2016-11-23,23:03,134,14,,,MONZÓ Emilio,AFIRMATIVO,21,20,HCDN134R21,Más de la mitad,Ordinario,Especial,Expediente 0071-S-2016 Orden del Día 914. Votación en General.,127,47
